uid,lat,lon,timestamp_utc,missing_time_flag,flood_depth_cm
196824,-6.11646,106.87293,2020-08-13T10:02:19,0,20.0
199703,-6.25065,106.8777,2020-09-14T15:20:52,0,44.0
201188,-6.21819,106.76758,2020-09-21T14:17:00,0,44.0
201230,-6.1919,106.79312,2020-09-21T14:53:59,0,43.0
201266,-6.13678,106.75651,2020-09-21T15:19:49,0,31.0
201313,-6.18191,106.71573,2020-09-21T15:50:37,0,22.0
201350,-6.15087,106.73438,2020-09-21T16:13:12,0,31.0
201365,-6.18349,106.7463,2020-09-21T16:23:54,0,46.0
201387,-6.16561,106.76296,2020-09-21T16:37:37,0,44.0
201395,-6.16653,106.78736,2020-09-21T16:42:10,0,20.0
201469,-6.17078,106.7758,2020-09-21T17:34:42,0,54.0
201470,-6.17389,106.77873,2020-09-21T17:36:31,0,60.0
201479,-6.17405,106.77883,2020-09-21T17:39:12,0,61.0
201488,-6.18677,106.78667,2020-09-21T17:43:21,0,14.0
201498,-6.17339,106.77766,2020-09-21T17:47:32,0,55.0
201508,-6.23475,106.86809,2020-09-21T17:53:26,0,45.0
201527,-6.16827,106.77572,2020-09-21T18:04:03,0,65.0
201645,-6.13903,106.74982,2020-09-21T19:08:19,0,45.0
201881,-6.15156,106.77422,2020-09-21T21:18:11,0,6.0
202345,-6.1717,106.77333,2020-09-22T01:30:38,0,5.0
202391,-6.17167,106.77416,2020-09-22T01:46:31,0,12.0
208411,-6.21232,106.79429,2020-10-04T15:00:51,0,51.0
208475,-6.23886,106.75967,2020-10-04T16:15:52,0,50.0
208701,-6.27162,106.81411,2020-10-04T19:58:13,0,79.0
211525,-6.30502,106.78924,2020-10-10T13:16:50,0,133.0
211526,-6.32244,106.86788,2020-10-10T13:20:12,0,67.0
211605,-6.24024,106.76037,2020-10-10T14:23:18,0,82.0
211624,-6.31338,106.87393,2020-10-10T14:40:39,0,13.0
211637,-6.29137,106.87361,2020-10-10T14:47:11,0,90.0
211686,-6.31124,106.78655,2020-10-10T15:30:30,0,114.0
211699,-6.33628,106.89046,2020-10-10T15:39:48,0,60.0
211712,-6.15997,106.74433,2020-10-10T15:45:40,0,27.0
211719,-6.31727,106.90245,2020-10-10T15:54:34,0,54.0
211908,-6.29449,106.87525,2020-10-10T18:14:38,0,60.0
211967,-6.24429,106.81389,2020-10-10T18:54:29,0,60.0
215422,-6.18181,106.87742,2020-10-16T09:35:03,0,35.0
215431,-6.13373,106.90729,2020-10-16T10:36:41,0,44.0
215497,-6.17833,106.7796,2020-10-16T12:42:34,0,81.0
215501,-6.23871,106.75993,2020-10-16T12:51:10,0,70.0
218945,-6.10386,106.76826,2020-10-19T04:43:59,0,29.0
220009,-6.23886,106.75967,2020-10-26T10:49:51,0,61.0
221471,-6.19952,106.76031,2020-11-03T04:10:14,0,65.0
224393,-6.17554,106.82719,2020-12-03T17:49:12,0,200.0
224398,-6.17817,106.83966,2020-12-04T14:59:50,0,44.0
226264,-6.17757,106.8281,2021-01-13T14:31:15,0,44.0
226280,-6.17539,106.82715,2021-01-14T03:15:30,0,91.0
226315,-6.17539,106.82717,2021-01-15T07:35:47,0,91.0
226415,-6.17539,106.82715,2021-01-19T04:01:08,0,100.0
226422,-6.17955,106.79894,2021-01-19T04:32:33,0,100.0
226928,-6.17539,106.82715,2021-01-23T13:03:37,0,66.0
226934,-6.23491,106.93161,2021-01-24T05:16:15,0,44.0
230101,-6.20926,106.94076,2021-02-02T09:39:55,0,44.0
232358,-6.24066,106.75873,2021-02-05T17:58:44,0,41.0
232391,-6.17539,106.82715,2021-02-06T05:30:14,0,44.0
232419,-6.19797,106.83812,2021-02-06T18:57:55,0,31.0
232420,-6.1979,106.95392,2021-02-06T19:01:33,0,32.0
232470,-6.14614,106.91058,2021-02-06T20:20:15,0,20.0
237843,-6.18685,106.86754,2021-02-08T01:34:12,0,40.0
237954,-6.17539,106.82715,2021-02-08T01:59:35,0,88.0
237978,-6.21611,106.86355,2021-02-08T02:01:36,0,22.0
238124,-6.21928,106.86282,2021-02-08T02:31:45,0,16.0
238722,-6.34514,106.81569,2021-02-08T04:54:43,0,24.0
239955,-6.16915,106.73319,2021-02-08T10:26:04,0,12.0
243044,-6.2757,106.85102,2021-02-09T05:30:36,0,143.0
243299,-6.25945,106.86187,2021-02-09T06:56:53,0,25.0
245002,-6.26007,106.85921,2021-02-09T15:26:55,0,197.0
247307,-6.28528,106.84745,2021-02-13T04:43:29,0,40.0
247467,-6.16073,106.74693,2021-02-15T19:04:38,0,12.0
247472,-6.20222,106.95786,2021-02-15T19:25:35,0,46.0
247740,-6.20598,106.94005,2021-02-16T03:52:24,0,10.0
247745,-6.2064,106.93947,2021-02-16T03:58:41,0,17.0
247810,-6.17272,106.69638,2021-02-16T04:45:44,0,56.0
247839,-6.1718,106.69457,2021-02-16T04:56:44,0,45.0
248172,-6.17514,106.70685,2021-02-16T07:32:55,0,21.0
248497,-6.15682,106.72026,2021-02-16T09:23:57,0,60.0
248562,-6.15523,106.73793,2021-02-16T09:42:44,0,30.0
248579,-6.16056,106.74467,2021-02-16T09:46:56,0,30.0
249124,-6.15513,106.71681,2021-02-16T12:31:48,0,15.0
253037,-6.14287,106.75042,2021-02-17T07:36:31,0,113.0
254748,-6.24653,106.83627,2021-02-18T06:14:51,0,68.0
254790,-6.20867,106.90332,2021-02-18T08:07:26,0,34.0
254791,-6.20843,106.90331,2021-02-18T08:08:39,0,28.0
254792,-6.20827,106.9033,2021-02-18T08:09:32,0,29.0
254793,-6.20827,106.9033,2021-02-18T08:10:36,0,27.0
254858,-6.21865,106.81724,2021-02-18T09:58:57,0,66.0
254859,-6.22608,106.85848,2021-02-18T09:59:12,0,44.0
254863,-6.22345,106.81778,2021-02-18T10:03:44,0,51.0
254864,-6.22198,106.81715,2021-02-18T10:05:01,0,85.0
255254,-6.20822,106.90326,2021-02-18T20:10:54,0,30.0
255261,-6.20851,106.90329,2021-02-18T20:17:00,0,44.0
255280,-6.23697,106.93285,2021-02-18T20:49:48,0,24.0
255284,-6.20849,106.9032,2021-02-18T20:53:10,0,35.0
255303,-6.22822,106.94063,2021-02-18T21:19:32,0,44.0
255310,-6.21836,106.90309,2021-02-18T21:27:45,0,35.0
255311,-6.20816,106.90369,2021-02-18T21:28:13,0,45.0
255334,-6.21634,106.93613,2021-02-18T21:58:04,0,32.0
255346,-6.24743,106.9022,2021-02-18T22:11:17,0,60.0
255364,-6.23546,106.93145,2021-02-18T22:21:53,0,55.0
255365,-6.28176,106.87405,2021-02-18T22:24:45,0,39.0
255373,-6.20833,106.90324,2021-02-18T22:28:36,0,48.0
255452,-6.20801,106.90427,2021-02-18T23:19:38,0,55.0
255476,-6.27511,106.88018,2021-02-18T23:36:37,0,44.0
255532,-6.2409,106.89436,2021-02-19T00:09:02,0,84.0
255541,-6.22319,106.81765,2021-02-19T00:15:21,0,80.0
255575,-6.17539,106.82715,2021-02-19T00:34:19,0,31.0
255585,-6.23927,106.89615,2021-02-19T00:38:52,0,50.0
255634,-6.2476,106.90213,2021-02-19T01:06:38,0,74.0
255698,-6.2755,106.88123,2021-02-19T01:40:02,0,80.0
255744,-6.2364,106.82066,2021-02-19T01:58:37,0,40.0
255772,-6.24229,106.89217,2021-02-19T02:11:54,0,80.0
256558,-6.26585,106.87912,2021-02-19T09:20:40,0,45.0
257565,-6.28543,106.82752,2021-02-19T18:03:36,0,91.0
257566,-6.25944,106.81273,2021-02-19T18:03:56,0,45.0
257567,-6.25856,106.82054,2021-02-19T18:06:28,0,61.0
257588,-6.30387,106.87516,2021-02-19T18:11:38,0,70.0
257590,-6.25906,106.821,2021-02-19T18:14:29,0,74.0
257651,-6.24757,106.90215,2021-02-19T18:45:50,0,70.0
257684,-6.2748,106.80313,2021-02-19T18:58:23,0,62.0
257697,-6.25555,106.79301,2021-02-19T19:02:35,0,68.0
257809,-6.25203,106.81209,2021-02-19T19:50:05,0,20.0
257858,-6.24061,106.82115,2021-02-19T20:11:50,0,42.0
257871,-6.24918,106.82064,2021-02-19T20:13:00,0,95.0
257872,-6.24938,106.8157,2021-02-19T20:14:23,0,66.0
257873,-6.22546,106.81887,2021-02-19T20:15:09,0,26.0
257874,-6.24934,106.81631,2021-02-19T20:15:08,0,49.0
257875,-6.24377,106.8216,2021-02-19T20:15:56,0,112.0
257876,-6.23883,106.75971,2021-02-19T20:15:56,0,155.0
257889,-6.27806,106.82795,2021-02-19T20:17:13,0,56.0
257890,-6.25458,106.81574,2021-02-19T20:17:59,0,64.0
257903,-6.26876,106.82506,2021-02-19T20:24:33,0,99.0
257916,-6.24688,106.82086,2021-02-19T20:27:50,0,132.0
257917,-6.33144,106.87865,2021-02-19T20:30:03,0,82.0
257931,-6.28949,106.82166,2021-02-19T20:33:10,0,80.0
257958,-6.26552,106.88145,2021-02-19T20:46:27,0,38.0
257972,-6.26683,106.82851,2021-02-19T20:48:32,0,100.0
258058,-6.32194,106.86817,2021-02-19T21:19:36,0,109.0
258116,-6.33236,106.88125,2021-02-19T21:38:41,0,17.0
258118,-6.2461,106.83646,2021-02-19T21:40:43,0,82.0
258184,-6.24421,106.83573,2021-02-19T21:59:15,0,25.0
258185,-6.26063,106.77099,2021-02-19T22:01:19,0,199.0
258201,-6.19237,106.75902,2021-02-19T22:04:18,0,11.0
258287,-6.30341,106.81585,2021-02-19T22:23:05,0,105.0
258288,-6.18926,106.81004,2021-02-19T22:26:30,0,47.0
258309,-6.19314,106.75922,2021-02-19T22:27:25,0,45.0
258310,-6.30106,106.81642,2021-02-19T22:29:58,0,134.0
258311,-6.27632,106.79261,2021-02-19T22:30:25,0,110.0
258353,-6.32732,106.83022,2021-02-19T22:39:29,0,90.0
258395,-6.2867,106.8279,2021-02-19T22:46:34,0,131.0
258417,-6.22938,106.82254,2021-02-19T22:50:51,0,53.0
258441,-6.22925,106.82255,2021-02-19T22:51:58,0,58.0
258463,-6.2471,106.80998,2021-02-19T22:58:36,0,92.0
258464,-6.26198,106.88019,2021-02-19T23:00:39,0,95.0
258528,-6.31793,106.90059,2021-02-19T23:15:04,0,26.0
258551,-6.34059,106.87219,2021-02-19T23:16:38,0,90.0
258552,-6.23957,106.81644,2021-02-19T23:21:17,0,150.0
258574,-6.14031,106.77695,2021-02-19T23:21:46,0,59.0
258642,-6.25428,106.8775,2021-02-19T23:39:05,0,102.0
258664,-6.16463,106.7512,2021-02-19T23:41:43,0,44.0
258666,-6.27341,106.87204,2021-02-19T23:45:34,0,44.0
258690,-6.28688,106.83489,2021-02-19T23:47:48,0,70.0
258691,-6.3178,106.90034,2021-02-19T23:48:54,0,44.0
258692,-6.2636,106.86439,2021-02-19T23:50:17,0,88.0
258693,-6.28677,106.83486,2021-02-19T23:50:16,0,70.0
258717,-6.25455,106.82532,2021-02-19T23:54:34,0,90.0
258742,-6.28564,106.8278,2021-02-19T23:59:03,0,93.0
258744,-6.28553,106.82781,2021-02-20T00:00:54,0,100.0
258745,-6.24728,106.8208,2021-02-20T00:01:20,0,142.0
258770,-6.28854,106.83406,2021-02-20T00:04:04,0,54.0
258794,-6.28699,106.87099,2021-02-20T00:08:20,0,52.0
258795,-6.28322,106.83405,2021-02-20T00:10:18,0,130.0
258842,-6.25731,106.87942,2021-02-20T00:14:46,0,66.0
258843,-6.32505,106.82563,2021-02-20T00:15:28,0,23.0
258867,-6.2709,106.8288,2021-02-20T00:16:54,0,193.0
258870,-6.21982,106.81767,2021-02-20T00:21:22,0,101.0
258894,-6.22304,106.81756,2021-02-20T00:23:01,0,109.0
258946,-6.28911,106.86657,2021-02-20T00:35:52,0,44.0
258997,-6.22653,106.76661,2021-02-20T00:45:02,0,96.0
259023,-6.28865,106.82248,2021-02-20T00:48:24,0,51.0
259098,-6.28229,106.88066,2021-02-20T01:01:51,0,74.0
259218,-6.13654,106.77557,2021-02-20T01:23:12,0,36.0
259243,-6.26109,106.77137,2021-02-20T01:28:43,0,200.0
259269,-6.13876,106.77507,2021-02-20T01:32:40,0,10.0
259270,-6.15709,106.72534,2021-02-20T01:33:21,0,17.0
259296,-6.2328,106.75922,2021-02-20T01:39:48,0,110.0
259297,-6.28857,106.82258,2021-02-20T01:41:28,0,46.0
259300,-6.15718,106.73088,2021-02-20T01:44:21,0,30.0
259326,-6.16672,106.75896,2021-02-20T01:44:07,0,41.0
259352,-6.17492,106.75274,2021-02-20T01:49:31,0,40.0
259379,-6.2598,106.88028,2021-02-20T01:54:34,0,72.0
259432,-6.28944,106.86533,2021-02-20T02:02:16,0,46.0
259434,-6.24847,106.82282,2021-02-20T02:04:58,0,115.0
259462,-6.25584,106.81013,2021-02-20T02:06:50,0,124.0
259464,-6.26195,106.85773,2021-02-20T02:10:11,0,21.0
259466,-6.35113,106.86995,2021-02-20T02:12:51,0,86.0
259493,-6.13831,106.77335,2021-02-20T02:15:04,0,15.0
259520,-6.21158,106.81227,2021-02-20T02:16:40,0,41.0
259524,-6.29769,106.85808,2021-02-20T02:20:31,0,54.0
259551,-6.2687,106.81481,2021-02-20T02:23:03,0,39.0
259552,-6.1601,106.72865,2021-02-20T02:24:02,0,55.0
259579,-6.29206,106.81953,2021-02-20T02:27:37,0,104.0
259580,-6.16001,106.72882,2021-02-20T02:27:50,0,50.0
259582,-6.30912,106.83487,2021-02-20T02:31:20,0,89.0
259611,-6.21552,106.72092,2021-02-20T02:32:44,0,36.0
259638,-6.26055,106.88221,2021-02-20T02:36:36,0,88.0
259639,-6.21388,106.81372,2021-02-20T02:40:25,0,32.0
259640,-6.19178,106.93774,2021-02-20T02:41:26,0,46.0
259641,-6.32233,106.86837,2021-02-20T02:41:41,0,36.0
259668,-6.32234,106.86839,2021-02-20T02:44:54,0,44.0
259696,-6.16444,106.7467,2021-02-20T02:47:36,0,30.0
259697,-6.29329,106.87435,2021-02-20T02:49:08,0,52.0
259698,-6.15931,106.759,2021-02-20T02:50:05,0,90.0
259783,-6.30406,106.87371,2021-02-20T03:03:39,0,86.0
259811,-6.24377,106.83599,2021-02-20T03:07:11,0,60.0
259812,-6.19307,106.75777,2021-02-20T03:07:21,0,33.0
259814,-6.31815,106.82702,2021-02-20T03:11:54,0,40.0
259815,-6.16108,106.76767,2021-02-20T03:11:02,0,44.0
259843,-6.29672,106.87603,2021-02-20T03:16:33,0,50.0
259871,-6.19951,106.76306,2021-02-20T03:17:06,0,44.0
259900,-6.26057,106.79079,2021-02-20T03:24:01,0,32.0
259902,-6.26506,106.81585,2021-02-20T03:26:00,0,151.0
259930,-6.2468,106.82179,2021-02-20T03:27:18,0,160.0
259959,-6.28735,106.83591,2021-02-20T03:34:19,0,80.0
259960,-6.27635,106.81277,2021-02-20T03:34:55,0,170.0
260022,-6.25045,106.86206,2021-02-20T03:46:16,0,179.0
260104,-6.28222,106.83391,2021-02-20T03:56:40,0,86.0
260133,-6.27697,106.87758,2021-02-20T04:02:42,0,90.0
260136,-6.27088,106.82965,2021-02-20T04:03:40,0,141.0
260164,-6.27653,106.87782,2021-02-20T04:06:44,0,90.0
260165,-6.31684,106.91476,2021-02-20T04:11:42,0,61.0
260166,-6.33112,106.902,2021-02-20T04:12:30,0,72.0
260168,-6.24776,106.80921,2021-02-20T04:14:43,0,120.0
260197,-6.16501,106.74373,2021-02-20T04:15:34,0,16.0
260254,-6.27401,106.75765,2021-02-20T04:21:04,0,74.0
260315,-6.25264,106.8606,2021-02-20T04:33:05,0,89.0
260316,-6.23419,106.81906,2021-02-20T04:33:14,0,135.0
260317,-6.19714,106.81754,2021-02-20T04:35:22,0,4.0
260349,-6.26942,106.83332,2021-02-20T04:39:15,0,76.0
260351,-6.23878,106.8171,2021-02-20T04:46:06,0,50.0
260384,-6.31521,106.88292,2021-02-20T04:50:55,0,87.0
260416,-6.26212,106.8252,2021-02-20T04:54:52,0,117.0
260487,-6.24669,106.89695,2021-02-20T05:05:49,0,200.0
260521,-6.2842,106.90758,2021-02-20T05:06:59,0,70.0
260527,-6.28379,106.84715,2021-02-20T05:11:25,0,198.0
260596,-6.33175,106.90171,2021-02-20T05:17:12,0,46.0
260598,-6.24419,106.81444,2021-02-20T05:18:14,0,118.0
260699,-6.25447,106.82436,2021-02-20T05:31:45,0,134.0
260770,-6.22144,106.72274,2021-02-20T05:42:48,0,55.0
260890,-6.30317,106.90628,2021-02-20T05:59:01,0,7.0
260962,-6.23424,106.81884,2021-02-20T06:07:19,0,181.0
260963,-6.17108,106.76531,2021-02-20T06:08:16,0,34.0
260999,-6.27871,106.82834,2021-02-20T06:12:32,0,81.0
261000,-6.21246,106.81239,2021-02-20T06:13:51,0,64.0
261001,-6.22308,106.71876,2021-02-20T06:16:07,0,44.0
261073,-6.16513,106.74575,2021-02-20T06:25:47,0,30.0
261145,-6.21705,106.81579,2021-02-20T06:32:59,0,14.0
261181,-6.21356,106.81313,2021-02-20T06:37:31,0,48.0
261183,-6.21432,106.85955,2021-02-20T06:39:51,0,22.0
261325,-6.25834,106.82506,2021-02-20T06:58:39,0,86.0
261396,-6.16994,106.73402,2021-02-20T07:08:17,0,45.0
261470,-6.21205,106.81167,2021-02-20T07:18:16,0,67.0
261471,-6.20237,106.76485,2021-02-20T07:15:24,0,88.0
261473,-6.26559,106.88108,2021-02-20T07:20:16,0,87.0
261474,-6.19429,106.7605,2021-02-20T07:21:03,0,42.0
261549,-6.29473,106.87747,2021-02-20T07:29:03,0,45.0
261587,-6.24391,106.81375,2021-02-20T07:35:54,0,200.0
261700,-6.16577,106.76913,2021-02-20T07:48:04,0,44.0
261816,-6.18358,106.76307,2021-02-20T08:02:09,0,30.0
261819,-6.25439,106.82361,2021-02-20T08:02:47,0,142.0
261859,-6.18933,106.76459,2021-02-20T08:08:56,0,66.0
262015,-6.24198,106.82323,2021-02-20T08:28:47,0,117.0
262056,-6.25489,106.82398,2021-02-20T08:32:58,0,164.0
262097,-6.28975,106.77131,2021-02-20T08:38:36,0,77.0
262098,-6.25946,106.82674,2021-02-20T08:38:26,0,107.0
262504,-6.18483,106.75354,2021-02-20T09:28:30,0,44.0
262547,-6.27354,106.85047,2021-02-20T09:35:11,0,19.0
262748,-6.24576,106.82121,2021-02-20T10:01:03,0,187.0
262787,-6.23914,106.81811,2021-02-20T10:05:43,0,61.0
262825,-6.16444,106.74668,2021-02-20T10:07:58,0,60.0
262826,-6.18402,106.83636,2021-02-20T10:08:16,0,35.0
262827,-6.189,106.75622,2021-02-20T10:08:56,0,70.0
262906,-6.18237,106.75077,2021-02-20T10:24:30,0,20.0
263479,-6.23713,106.82203,2021-02-20T11:31:46,0,54.0
263594,-6.24664,106.82118,2021-02-20T11:46:51,0,143.0
263635,-6.27225,106.82953,2021-02-20T11:54:03,0,85.0
263900,-6.23379,106.81941,2021-02-20T12:29:04,0,101.0
263938,-6.24304,106.82396,2021-02-20T12:32:53,0,2.0
263939,-6.22238,106.81885,2021-02-20T12:34:53,0,63.0
263978,-6.24296,106.7868,2021-02-20T12:38:23,0,38.0
264102,-6.16749,106.73667,2021-02-20T12:50:22,0,20.0
264103,-6.26275,106.88138,2021-02-20T12:50:23,0,113.0
264142,-6.29715,106.84206,2021-02-20T12:51:43,0,43.0
264143,-6.16735,106.73814,2021-02-20T12:54:17,0,15.0
264144,-6.23363,106.81753,2021-02-20T12:56:16,0,141.0
264298,-6.25544,106.81019,2021-02-20T13:15:54,0,125.0
264337,-6.16847,106.72814,2021-02-20T13:19:33,0,40.0
264378,-6.22203,106.81888,2021-02-20T13:26:04,0,87.0
264455,-6.18333,106.71736,2021-02-20T13:35:45,0,70.0
264456,-6.25121,106.81012,2021-02-20T13:36:20,0,134.0
264496,-6.29614,106.81814,2021-02-20T13:43:26,0,70.0
264770,-6.18317,106.7159,2021-02-20T14:11:42,0,100.0
264927,-6.23524,106.81773,2021-02-20T14:33:50,0,152.0
265517,-6.16755,106.72735,2021-02-20T15:50:10,0,30.0
265558,-6.15968,106.76418,2021-02-20T15:51:47,0,21.0
265559,-6.18524,106.72987,2021-02-20T15:52:01,0,44.0
265601,-6.22247,106.81788,2021-02-20T15:59:22,0,100.0
265642,-6.26602,106.82888,2021-02-20T16:05:04,0,137.0
265745,-6.18447,106.71805,2021-02-20T16:14:38,0,45.0
265827,-6.15999,106.72127,2021-02-20T16:17:00,0,42.0
265868,-6.17605,106.83108,2021-02-20T16:25:26,0,37.0
265950,-6.22425,106.81895,2021-02-20T16:32:14,0,79.0
266079,-6.17583,106.82717,2021-02-20T16:50:10,0,198.0
266427,-6.19337,106.76094,2021-02-20T17:28:48,0,31.0
266512,-6.23713,106.81628,2021-02-20T17:37:31,0,131.0
267060,-6.16837,106.73826,2021-02-20T18:44:13,0,19.0
267901,-6.17545,106.71402,2021-02-20T20:24:01,0,67.0
269521,-6.31936,106.90004,2021-02-20T23:37:22,0,29.0
270287,-6.1359,106.76378,2021-02-21T01:06:59,0,51.0
270373,-6.16051,106.73669,2021-02-21T01:18:00,0,18.0
270374,-6.16065,106.74485,2021-02-21T01:19:31,0,20.0
270375,-6.16526,106.7447,2021-02-21T01:20:59,0,20.0
270419,-6.16998,106.73396,2021-02-21T01:22:38,0,30.0
270420,-6.16321,106.73352,2021-02-21T01:24:26,0,30.0
270421,-6.17529,106.73386,2021-02-21T01:25:16,0,60.0
270465,-6.16155,106.73499,2021-02-21T01:30:00,0,23.0
270681,-6.1663,106.74266,2021-02-21T01:52:35,0,88.0
271114,-6.17543,106.82719,2021-02-21T02:42:59,0,199.0
271508,-6.24991,106.81013,2021-02-21T03:27:09,0,150.0
271554,-6.16996,106.72748,2021-02-21T03:34:11,0,45.0
272352,-6.17381,106.82908,2021-02-21T05:00:56,0,87.0
272581,-6.16291,106.73143,2021-02-21T05:25:57,0,54.0
272760,-6.24793,106.82098,2021-02-21T05:44:33,0,60.0
273631,-6.18212,106.7335,2021-02-21T07:26:01,0,48.0
274826,-6.17815,106.71542,2021-02-21T09:48:06,0,52.0
275051,-6.16931,106.73349,2021-02-21T10:19:41,0,80.0
282069,-6.18756,106.82776,2021-02-23T02:02:37,0,40.0
282165,-6.23707,106.93285,2021-02-23T07:27:58,0,21.0
284448,-6.24488,106.81228,2021-03-10T17:31:31,0,50.0
284449,-6.24529,106.81214,2021-03-10T17:34:35,0,50.0
285340,-6.17546,106.82719,2021-03-13T11:44:33,0,200.0
285475,-6.14012,106.82091,2021-03-28T05:02:35,0,44.0
287428,-6.15251,106.85524,2021-04-16T05:18:26,0,44.0
287923,-6.14194,106.90968,2021-04-21T08:25:47,0,22.0
290661,-6.18316,106.81792,2021-05-17T10:19:35,0,60.0
290710,-6.24011,106.76034,2021-05-17T16:57:35,0,5.0
290731,-6.22664,106.75899,2021-05-17T17:46:25,0,45.0
292910,-6.23882,106.7598,2021-05-21T15:08:08,0,70.0
293352,-6.2892,106.82722,2021-05-24T16:03:26,0,45.0
296108,-6.18573,106.96974,2021-06-06T13:46:08,0,11.0
296167,-6.3353,106.8154,2021-06-16T09:42:15,0,41.0
296411,-6.1764,106.80747,2021-07-10T15:03:23,0,88.0
296464,-6.28645,106.84827,2021-07-31T03:53:14,0,75.0
296467,-6.27383,106.8513,2021-07-31T03:56:26,0,60.0
296475,-6.28047,106.84975,2021-07-31T04:08:09,0,23.0
296478,-6.14521,106.958,2021-07-31T05:46:42,0,35.0
296479,-6.14544,106.95805,2021-07-31T05:50:07,0,27.0
296504,-6.181898,106.935634,2021-08-09T17:29:14,0,59.0
296672,-6.292497,106.867148,2021-08-28T23:28:51,0,86.0
296974,-6.175392975,106.8271494,2021-09-05T12:00:00,1,44.0
296980,-6.17097216,106.8384966,2021-09-05T12:00:00,1,122.0
297006,-6.175392975,106.8271494,2021-09-07T12:00:00,1,30.0
297014,-6.176064969,106.8278897,2021-09-07T12:00:00,1,44.0
297114,-6.170774326,106.8348742,2021-09-13T12:00:00,1,86.0
298517,-6.1760223,106.8219566,2021-10-14T06:36:29,0,56.0
298788,-6.212516,106.8578155,2021-10-28T12:27:55,0,44.0
298801,-6.175393,106.8271494,2021-10-29T14:05:41,0,44.0
298973,-6.18360351,106.7559314,2021-11-08T01:19:57,0,50.0
298967,-6.1650715,106.7460092,2021-11-07T11:38:35,0,25.0
298969,-6.16832099,106.7705011,2021-11-07T12:01:02,0,30.0
298957,-6.1661058,106.7692433,2021-11-07T09:53:41,0,60.0
298948,-6.16607807,106.7694279,2021-11-07T08:21:35,0,40.0
298960,-6.1679612,106.7703105,2021-11-07T10:39:34,0,14.0
298949,-6.18636344,106.757986,2021-11-07T08:41:46,0,5.0
298966,-6.1522821,106.7417479,2021-11-07T11:31:57,0,40.0
298982,-6.23812521,106.7718414,2021-11-08T11:30:03,0,29.0
298959,-6.2468327,106.8097102,2021-11-07T10:25:55,0,23.0
298970,-6.23924492,106.7598406,2021-11-07T13:30:52,0,151.0
299005,-6.25781958,106.8111822,2021-11-12T15:46:46,0,47.0
298950,-6.24609384,106.7570058,2021-11-07T08:54:41,0,43.0
298968,-6.24562742,106.8109596,2021-11-07T11:40:16,0,30.0
298961,-6.25569747,106.8218123,2021-11-07T10:51:44,0,101.0
298952,-6.24701589,106.7565002,2021-11-07T08:59:44,0,43.0
298947,-6.34244616,106.830961,2021-11-07T08:02:46,0,11.0
298963,-6.24674075,106.8207029,2021-11-07T11:08:52,0,22.0
298981,-6.21722782,106.857531,2021-11-08T10:47:18,0,149.0
299008,-6.18571497,106.9515443,2021-11-13T10:56:56,0,49.0
298946,-6.13044732,106.8309689,2021-11-07T07:23:25,0,20.0
299638,-6.2203294,106.7247802,2021-12-20T13:27:45,0,31.0
299640,-6.2552636,106.8248829,2021-12-20T16:04:28,0,57.0
299646,-6.2380927,106.7702812,2021-12-21T06:18:32,0,62.0
299650,-6.2635535,106.870681,2021-12-22T08:21:14,0,199.0
299723,-6.1573981,106.8276215,2021-12-28T08:00:14,0,54.0
